Time	Sulfate(C2w)	Time	Sulfate(C2wo)	Time	Nitrate(C2w)	Time	Nitrate(C2wo)	Time	Ammonium(C2w)	Time	Ammonium(C2wo)	Time	Gly(C2w)	Time	Gly(C2wo)	Time	wC2(C2w)	Time	wC2(C2wo)	Time	C2(C2w)	Time	C2(C2wo)	Time	MGly(C2w)	Time	MGly(C2wo)	Time	Pyr(C2w)	Time	Pyr(C2wo)	Time	C3(C2w)	Time	C3(C2wo)
24.04194	24.21563	24.00417	8.75246	24.04194	15.62409	24.00417	12.97422	24.04194	12.91138	24.00417	5.9891	24.04194	320.87528	24.00417	0.22898	24.04194	240.13039	24.00417	67.91105	24.04194	115.07745	24.00417	108.54449	24.04194	40.49671	24.00417	0.00486	24.04194	23.63552	24.00417	14.52878	24.04194	158.35562	24.00417	85.44871
24.20861	24.30468	24.17083	8.75811	24.20861	15.7187	24.17083	13.03517	24.20861	12.97692	24.17083	6.00907	24.20861	318.7659	24.17083	0.23114	24.20861	246.66657	24.17083	68.23029	24.20861	114.45862	24.17083	107.88923	24.20861	40.82152	24.17083	0.00492	24.20861	24.1736	24.17083	14.45807	24.20861	158.24653	24.17083	85.54812
24.37528	24.39095	24.3375	8.76372	24.37528	15.81318	24.3375	13.09532	24.37528	13.04255	24.3375	6.02881	24.37528	316.34185	24.3375	0.23333	24.37528	253.59286	24.3375	68.5491	24.37528	113.88299	24.3375	107.25174	24.37528	41.14472	24.3375	0.00498	24.37528	24.70918	24.3375	14.39356	24.37528	158.13842	24.3375	85.6466
24.54194	24.47728	24.50417	8.76933	24.54194	15.90761	24.50417	13.15472	24.54194	13.10828	24.50417	6.04836	24.54194	313.69555	24.50417	0.23553	24.54194	260.77932	24.50417	68.86682	24.54194	113.35038	24.50417	106.63266	24.54194	41.46666	24.50417	0.00504	24.54194	25.24433	24.50417	14.335	24.54194	158.03141	24.50417	85.74373
24.70861	24.56489	24.67083	8.77495	24.70861	16.00197	24.67083	13.21344	24.70861	13.17422	24.67083	6.06767	24.70861	310.86966	24.67083	0.23775	24.70861	268.16001	24.67083	69.18408	24.70861	112.85949	24.67083	106.0308	24.70861	41.78697	24.67083	0.00509	24.70861	25.77915	24.67083	14.28221	24.70861	157.92487	24.67083	85.83911
24.87528	24.65405	24.8375	8.78057	24.87528	16.09615	24.8375	13.27147	24.87528	13.2403	24.8375	6.08677	24.87528	307.89396	24.8375	0.23999	24.87528	275.69364	24.8375	69.50021	24.87528	112.40962	24.8375	105.44621	24.87528	42.10621	24.8375	0.00515	24.87528	26.31433	24.8375	14.23491	24.87528	157.82026	24.8375	85.93376
24.95861	24.69907	25.00417	8.78615	24.95861	16.14333	25.00417	13.32895	24.95861	13.27344	25.00417	6.10573	24.95861	306.35376	25.00417	0.24225	24.95861	279.50953	25.00417	69.81561	24.95861	112.19967	25.00417	104.87809	24.95861	42.26546	25.00417	0.00521	24.95861	26.582	25.00417	14.19292	24.95861	157.76797	25.00417	86.02707
25.12528	24.75205	25.17083	8.79176	25.12528	15.7297	25.17083	13.38575	25.12528	12.60101	25.17083	6.12448	25.12528	48.06578	25.17083	0.24452	25.12528	200.80581	25.17083	70.13029	25.12528	114.33697	25.17083	104.32625	25.12528	0.01664	25.17083	0.00527	25.12528	25.86735	25.17083	14.15598	25.12528	124.38373	25.17083	86.11882
25.20861	24.75289	25.3375	8.79735	25.20861	15.27441	25.3375	13.44198	25.20861	12.45643	25.3375	6.14306	25.20861	17.53106	25.3375	0.24681	25.20861	171.97548	25.3375	70.44429	25.20861	114.33269	25.3375	103.79052	25.20861	0.00843	25.3375	0.00533	25.20861	24.77007	25.3375	14.12398	25.20861	111.08548	25.3375	86.21016
25.37528	24.76148	25.50417	8.80291	25.37528	14.95599	25.50417	13.49773	25.37528	12.19966	25.50417	6.16149	25.37528	2.5325	25.50417	0.24911	25.37528	167.32099	25.50417	70.75734	25.37528	114.39127	25.50417	103.2697	25.37528	0.00837	25.50417	0.00539	25.37528	24.39144	25.50417	14.09662	25.37528	105.79826	25.50417	86.29975
25.54194	24.76959	25.67083	8.80849	25.54194	14.67141	25.67083	13.55291	25.54194	11.96662	25.67083	6.17976	25.54194	0.58672	25.67083	0.25143	25.54194	164.99823	25.67083	71.06981	25.54194	114.42642	25.67083	102.76442	25.54194	0.00837	25.67083	0.00545	25.54194	24.33296	25.67083	14.07375	25.54194	102.56902	25.67083	86.38871
25.70861	24.77676	25.8375	8.81405	25.70861	14.41074	25.8375	13.60772	25.70861	11.76046	25.8375	6.19789	25.70861	0.33541	25.8375	0.25377	25.70861	163.36397	25.8375	71.3815	25.70861	114.46361	25.8375	102.27361	25.70861	0.00838	25.8375	0.00551	25.70861	24.32237	25.8375	14.05523	25.70861	100.32066	25.8375	86.47674
25.87528	24.78281	26.00417	8.81963	25.87528	14.18128	26.00417	13.66197	25.87528	11.583	26.00417	6.2159	25.87528	0.30325	26.00417	0.25612	25.87528	162.15556	26.00417	71.69274	25.87528	114.51108	26.00417	101.79737	25.87528	0.00839	26.00417	0.00558	25.87528	24.34411	26.00417	14.04088	25.87528	98.69953	26.00417	86.56363
26.04194	24.78804	26.17083	8.82517	26.04194	13.98669	26.17083	13.71579	26.04194	11.43423	26.17083	6.23378	26.04194	0.29969	26.17083	0.25849	26.04194	161.23808	26.17083	72.00298	26.04194	114.57552	26.17083	101.33534	26.04194	0.00841	26.17083	0.00564	26.04194	24.39033	26.17083	14.03049	26.04194	97.50716	26.17083	86.64979
26.20861	24.79233	26.3375	8.8307	26.20861	13.8279	26.3375	13.76924	26.20861	11.31289	26.3375	6.25149	26.20861	0.3001	26.3375	0.26087	26.20861	160.5389	26.3375	72.31241	26.20861	114.66004	26.3375	100.88676	26.20861	0.00844	26.3375	0.0057	26.20861	24.45568	26.3375	14.02393	26.20861	96.62243	26.3375	86.73555
26.37528	24.79573	26.50417	8.83623	26.37528	13.70368	26.50417	13.82232	26.37528	11.21656	26.50417	6.26915	26.37528	0.3013	26.50417	0.26327	26.37528	160.00763	26.50417	72.62147	26.37528	114.76537	26.50417	100.45177	26.37528	0.00848	26.50417	0.00576	26.37528	24.53643	26.50417	14.02108	26.37528	95.96527	26.50417	86.81996
26.54194	24.79856	26.67083	8.84178	26.54194	13.61111	26.67083	13.87502	26.54194	11.1425	26.67083	6.28666	26.54194	0.30287	26.67083	0.26568	26.54194	159.60924	26.67083	72.92943	26.54194	114.89043	26.67083	100.02992	26.54194	0.00853	26.67083	0.00582	26.54194	24.62954	26.67083	14.02178	26.54194	95.48112	26.67083	86.90395
26.70861	24.80083	26.8375	8.8473	26.70861	13.54654	26.8375	13.92735	26.70861	11.0875	26.8375	6.30405	26.70861	0.30471	26.8375	0.26811	26.70861	159.319	26.8375	73.23709	26.70861	115.03366	26.8375	99.62044	26.70861	0.00858	26.8375	0.00589	26.70861	24.73266	26.8375	14.02586	26.70861	95.12907	26.8375	86.9867
26.87528	24.80251	27.00417	8.8528	26.87528	13.50588	27.00417	13.97925	26.87528	11.04845	27.00417	6.32137	26.87528	0.30679	27.00417	0.27055	26.87528	159.11321	27.00417	73.54398	26.87528	115.19314	27.00417	99.2238	26.87528	0.00864	27.00417	0.00595	26.87528	24.84355	27.00417	14.03318	26.87528	94.87951	27.00417	87.06904
27.04194	24.80386	27.17083	8.85831	27.04194	13.48522	27.17083	14.03096	27.04194	11.02259	27.17083	6.33856	27.04194	0.30908	27.17083	0.27301	27.04194	158.97617	27.17083	73.85009	27.04194	115.36581	27.17083	98.83908	27.04194	0.00871	27.17083	0.00601	27.04194	24.96104	27.17083	14.04368	27.04194	94.70877	27.17083	87.15097
27.20861	24.80491	27.3375	8.86383	27.20861	13.4808	27.3375	14.0823	27.20861	11.00734	27.3375	6.35567	27.20861	0.31155	27.3375	0.27548	27.20861	158.89467	27.3375	74.15546	27.20861	115.54953	27.3375	98.46652	27.20861	0.00878	27.3375	0.00608	27.20861	25.08335	27.3375	14.0572	27.20861	94.59933	27.3375	87.23176
27.37528	24.80567	27.50417	8.86932	27.37528	13.48964	27.50417	14.13339	27.37528	11.00066	27.50417	6.3727	27.37528	0.31417	27.50417	0.27796	27.37528	158.85503	27.50417	74.46053	27.37528	115.74233	27.50417	98.10576	27.37528	0.00885	27.50417	0.00614	27.37528	25.2096	27.50417	14.07357	27.37528	94.53736	27.50417	87.31203
27.54194	24.80631	27.67083	8.87478	27.54194	13.50882	27.67083	14.18417	27.54194	11.00072	27.67083	6.38966	27.54194	0.31692	27.67083	0.28046	27.54194	158.85115	27.67083	74.7645	27.54194	115.94217	27.67083	97.75588	27.54194	0.00893	27.67083	0.0062	27.54194	25.33887	27.67083	14.09277	27.54194	94.51179	27.67083	87.39219
27.70861	24.80676	27.8375	8.88025	27.70861	13.53624	27.8375	14.23471	27.70861	11.00596	27.8375	6.40652	27.70861	0.31977	27.8375	0.28297	27.70861	158.87464	27.8375	75.06812	27.70861	116.14705	27.8375	97.41743	27.70861	0.00901	27.8375	0.00627	27.70861	25.47035	27.8375	14.11466	27.70861	94.51483	27.8375	87.47102
27.87528	24.80709	28.00417	8.88573	27.87528	13.57004	28.00417	14.28499	27.87528	11.01539	28.00417	6.42332	27.87528	0.32272	28.00417	0.28549	27.87528	158.92039	28.00417	75.37132	27.87528	116.3562	28.00417	97.08956	27.87528	0.00909	28.00417	0.00633	27.87528	25.6035	28.00417	14.13912	27.87528	94.53971	28.00417	87.55005
28.04194	24.80742	28.17083	8.89118	28.04194	13.60879	28.17083	14.33503	28.04194	11.0279	28.17083	6.44002	28.04194	0.32574	28.17083	0.28803	28.04194	158.98182	28.17083	75.67343	28.04194	116.56898	28.17083	96.7727	28.04194	0.00917	28.17083	0.0064	28.04194	25.73787	28.17083	14.16605	28.04194	94.58141	28.17083	87.62794
28.20861	24.80768	28.3375	8.89663	28.20861	13.6512	28.3375	14.38482	28.20861	11.04289	28.3375	6.45665	28.20861	0.32883	28.3375	0.29058	28.20861	159.05788	28.3375	75.97522	28.20861	116.78352	28.3375	96.46607	28.20861	0.00925	28.3375	0.00646	28.20861	25.87317	28.3375	14.19539	28.20861	94.63602	28.3375	87.70552
28.37528	24.80788	28.50417	8.90207	28.37528	13.69659	28.50417	14.43448	28.37528	11.05972	28.50417	6.47325	28.37528	0.33197	28.50417	0.29315	28.37528	159.1435	28.50417	76.27629	28.37528	116.99936	28.50417	96.16946	28.37528	0.00934	28.50417	0.00653	28.37528	26.00908	28.50417	14.22697	28.37528	94.70027	28.50417	87.78258
28.54194	24.80801	28.67083	8.9075	28.54194	13.74401	28.67083	14.48384	28.54194	11.07794	28.67083	6.48976	28.54194	0.33516	28.67083	0.29573	28.54194	159.23879	28.67083	76.57666	28.54194	117.21711	28.67083	95.88255	28.54194	0.00943	28.67083	0.0066	28.54194	26.14521	28.67083	14.2608	28.54194	94.77232	28.67083	87.85923
28.70861	24.80811	28.8375	8.9129	28.70861	13.79318	28.8375	14.53301	28.70861	11.09711	28.8375	6.50619	28.70861	0.3384	28.8375	0.29832	28.70861	159.34152	28.8375	76.87664	28.70861	117.43537	28.8375	95.60565	28.70861	0.00952	28.8375	0.00666	28.70861	26.28158	28.8375	14.29673	28.70861	94.84958	28.8375	87.93557
28.87528	24.80837	29.00417	8.91834	28.87528	13.84339	29.00417	14.58193	28.87528	11.11716	29.00417	6.52259	28.87528	0.34167	29.00417	0.30092	28.87528	159.4497	29.00417	77.1758	28.87528	117.65373	29.00417	95.34071	28.87528	0.0096	29.00417	0.00673	28.87528	26.41795	29.00417	14.33492	28.87528	94.93125	29.00417	88.01221
29.04194	24.80846	29.17083	8.9237	29.04194	13.89391	29.17083	14.62725	29.04194	11.13772	29.17083	6.5387	29.04194	0.34499	29.17083	0.30352	29.04194	159.56386	29.17083	77.47039	29.04194	117.85264	29.17083	94.94237	29.04194	0.00969	29.17083	0.00679	29.04194	26.55497	29.17083	14.3777	29.04194	95.01701	29.17083	88.12783
29.20861	24.80853	29.3375	8.92905	29.20861	13.93798	29.3375	14.664	29.20861	11.15827	29.3375	6.55288	29.20861	0.34834	29.3375	0.30586	29.20861	159.6599	29.3375	77.71822	29.20861	116.72147	29.3375	92.96202	29.20861	0.00978	29.3375	0.00684	29.20861	26.69401	29.3375	14.42076	29.20861	95.11288	29.3375	88.29898
29.37528	24.80868	29.50417	8.93461	29.37528	13.97199	29.50417	14.6922	29.37528	11.17694	29.50417	6.56392	29.37528	0.35132	29.50417	0.30774	29.37528	159.62412	29.50417	77.87204	29.37528	109.16796	29.50417	88.15559	29.37528	0.00984	29.50417	0.00688	29.37528	26.82438	29.50417	14.46843	29.37528	95.21351	29.50417	88.47797
29.54194	24.80922	29.67083	8.94048	29.54194	13.99931	29.67083	14.71296	29.54194	11.19285	29.67083	6.57232	29.54194	0.35374	29.67083	0.30912	29.54194	159.37622	29.67083	77.90902	29.54194	94.24203	29.67083	82.39362	29.54194	0.00988	29.67083	0.00689	29.54194	26.93899	29.67083	14.53046	29.54194	95.3136	29.67083	88.6392
29.70861	24.81032	29.8375	8.94668	29.70861	14.02172	29.8375	14.7264	29.70861	11.2072	29.8375	6.579	29.70861	0.35563	29.8375	0.31001	29.70861	158.91591	29.8375	77.82535	29.70861	79.58116	29.8375	78.52043	29.70861	0.00989	29.8375	0.00689	29.70861	27.03963	29.8375	14.60764	29.70861	95.4113	29.8375	88.76898
29.87528	24.81162	30.00417	8.95333	29.87528	14.03862	30.00417	14.73377	29.87528	11.22088	30.00417	6.58447	29.87528	0.35715	30.00417	0.31049	29.87528	158.27376	30.00417	77.63224	29.87528	71.23544	30.00417	76.98512	29.87528	0.00988	30.00417	0.00687	29.87528	27.12986	30.00417	14.69817	29.87528	95.50295	30.00417	88.86682
30.04194	24.81304	30.17083	8.96045	30.04194	14.05155	30.17083	14.73711	30.04194	11.23411	30.17083	6.58899	30.04194	0.35836	30.17083	0.31062	30.04194	157.47452	30.17083	77.34476	30.04194	68.33199	30.17083	76.62918	30.04194	0.00985	30.17083	0.00684	30.04194	27.21274	30.17083	14.80299	30.04194	95.58964	30.17083	88.93952
30.20861	24.81467	30.3375	8.96814	30.20861	14.06237	30.3375	14.7376	30.20861	11.24681	30.3375	6.5927	30.20861	0.35929	30.3375	0.31049	30.20861	156.5366	30.3375	76.97712	30.20861	67.71928	30.3375	76.60743	30.20861	0.00981	30.3375	0.00681	30.20861	27.29188	30.3375	14.92536	30.20861	95.67353	30.3375	88.99303
30.37528	24.81641	30.50417	8.97645	30.37528	14.0719	30.50417	14.73611	30.37528	11.25886	30.50417	6.59581	30.37528	0.36001	30.50417	0.31018	30.37528	155.47603	30.50417	76.54062	30.37528	67.68362	30.50417	76.65337	30.37528	0.00975	30.50417	0.00677	30.37528	27.37089	30.50417	15.06877	30.37528	95.7546	30.50417	89.03064
30.54194	24.81834	30.67083	8.9854	30.54194	14.08049	30.67083	14.73332	30.54194	11.27025	30.67083	6.59853	30.54194	0.3606	30.67083	0.30977	30.54194	154.30517	30.67083	76.0444	30.54194	67.75294	30.67083	76.71792	30.54194	0.00969	30.67083	0.00672	30.54194	27.45419	30.67083	15.23629	30.54194	95.83285	30.67083	89.05421
30.70861	24.82055	30.8375	8.99511	30.70861	14.08834	30.8375	14.72941	30.70861	11.28112	30.8375	6.60098	30.70861	0.36113	30.8375	0.30931	30.70861	153.03545	30.8375	75.49773	30.70861	67.84481	30.8375	76.79373	30.70861	0.00963	30.8375	0.00667	30.70861	27.54578	30.8375	15.43056	30.70861	95.90793	30.8375	89.06588
30.87528	24.82321	31.00417	9.00554	30.87528	14.09576	31.00417	14.72501	30.87528	11.2916	31.00417	6.60341	30.87528	0.36169	31.00417	0.30888	30.87528	151.67934	31.00417	74.90862	30.87528	67.94756	31.00417	76.87908	30.87528	0.00956	31.00417	0.00663	30.87528	27.64959	31.00417	15.65348	30.87528	95.98037	31.00417	89.06761
31.04194	24.82605	31.17083	9.01682	31.04194	14.10287	31.17083	14.72036	31.04194	11.30175	31.17083	6.60586	31.04194	0.36234	31.17083	0.30852	31.04194	150.24662	31.17083	74.28322	31.04194	68.0603	31.17083	76.97301	31.04194	0.0095	31.17083	0.00658	31.04194	27.76934	31.17083	15.90684	31.04194	96.05036	31.17083	89.06167
31.20861	24.82944	31.3375	9.02891	31.20861	14.11005	31.3375	14.71565	31.20861	11.31163	31.3375	6.60848	31.20861	0.36313	31.3375	0.30829	31.20861	148.74799	31.3375	73.62819	31.20861	68.18287	31.3375	77.07494	31.20861	0.00943	31.3375	0.00654	31.20861	27.90871	31.3375	16.19195	31.20861	96.1178	31.3375	89.04856
31.37528	24.83306	31.50417	9.04187	31.37528	14.11728	31.50417	14.71125	31.37528	11.32141	31.50417	6.61138	31.37528	0.36414	31.50417	0.30822	31.37528	147.19039	31.50417	72.94899	31.37528	68.31586	31.50417	77.18421	31.37528	0.00938	31.50417	0.00651	31.37528	28.07077	31.50417	16.51002	31.37528	96.18353	31.50417	89.03003
31.54194	24.83731	31.67083	9.05574	31.54194	14.12483	31.67083	14.70734	31.54194	11.33102	31.67083	6.6146	31.54194	0.3654	31.67083	0.30836	31.54194	145.58448	31.67083	72.25058	31.54194	68.46002	31.67083	77.30036	31.54194	0.00933	31.67083	0.00648	31.54194	28.2588	31.67083	16.86197	31.54194	96.24753	31.67083	89.00731
31.70861	24.84198	31.8375	9.07054	31.70861	14.13281	31.8375	14.704	31.70861	11.34065	31.8375	6.61824	31.70861	0.36696	31.8375	0.30872	31.70861	143.93535	31.8375	71.53781	31.70861	68.61557	31.8375	77.42353	31.70861	0.00929	31.8375	0.00646	31.70861	28.47574	31.8375	17.24864	31.70861	96.3097	31.8375	88.98083
31.87528	24.84724	32.00417	9.08627	31.87528	14.14129	32.00417	14.7014	31.87528	11.35028	32.00417	6.62236	31.87528	0.36884	32.00417	0.30934	31.87528	142.25084	32.00417	70.81448	31.87528	68.78296	32.00417	77.55312	31.87528	0.00926	32.00417	0.00644	31.87528	28.7245	32.00417	17.67072	31.87528	96.37087	32.00417	88.95242
32.04194	24.853	32.17083	9.10297	32.04194	14.15046	32.17083	14.69967	32.04194	11.35996	32.17083	6.62697	32.04194	0.37107	32.17083	0.31022	32.04194	140.53881	32.17083	70.08449	32.04194	68.96259	32.17083	77.68927	32.04194	0.00923	32.17083	0.00643	32.04194	29.00769	32.17083	18.12875	32.04194	96.43074	32.17083	88.9225
32.20861	24.85936	32.3375	9.12061	32.20861	14.1603	32.3375	14.69893	32.20861	11.36979	32.3375	6.63215	32.20861	0.37367	32.3375	0.31137	32.20861	138.80343	32.3375	69.35032	32.20861	69.15517	32.3375	77.8316	32.20861	0.00922	32.3375	0.00643	32.20861	29.32802	32.3375	18.62317	32.20861	96.48949	32.3375	88.89148
32.37528	24.86624	32.50417	9.13924	32.37528	14.17089	32.50417	14.69924	32.37528	11.37974	32.50417	6.63791	32.37528	0.37662	32.50417	0.3128	32.37528	137.05153	32.50417	68.61591	32.37528	69.3602	32.50417	77.97973	32.37528	0.00922	32.50417	0.00644	32.37528	29.68764	32.50417	19.15432	32.37528	96.54766	32.50417	88.86049
32.54194	24.87374	32.67083	9.15881	32.54194	14.18223	32.67083	14.70061	32.54194	11.38995	32.67083	6.6443	32.54194	0.37994	32.67083	0.31448	32.54194	135.28918	32.67083	67.88328	32.54194	69.57852	32.67083	78.13428	32.54194	0.00924	32.67083	0.00645	32.54194	30.08879	32.67083	19.72224	32.54194	96.60493	32.67083	88.83004
32.70861	24.88169	32.8375	9.1794	32.70861	14.19456	32.8375	14.70316	32.70861	11.4003	32.8375	6.65131	32.70861	0.3836	32.8375	0.3164	32.70861	133.5195	32.8375	67.15439	32.70861	69.81012	32.8375	78.29444	32.70861	0.00926	32.8375	0.00647	32.70861	30.5335	32.8375	20.32706	32.70861	96.6615	32.8375	88.80085
32.87528	24.8904	33.00417	9.20087	32.87528	14.20763	33.00417	14.70688	32.87528	11.41097	33.00417	6.65896	32.87528	0.38758	33.00417	0.31855	32.87528	131.74941	33.00417	66.43245	32.87528	70.05448	33.00417	78.46069	32.87528	0.00929	33.00417	0.0065	32.87528	31.02349	33.00417	20.96855	32.87528	96.7181	33.00417	88.77313
33.04194	24.89973	33.17083	9.22332	33.04194	14.22163	33.17083	14.71179	33.04194	11.42185	33.17083	6.66727	33.04194	0.39186	33.17083	0.32089	33.04194	129.98204	33.17083	65.71829	33.04194	70.3122	33.17083	78.63277	33.04194	0.00934	33.17083	0.00654	33.04194	31.5603	33.17083	21.64647	33.04194	96.7742	33.17083	88.74718
33.20861	24.90954	33.3375	9.24661	33.20861	14.23651	33.3375	14.71774	33.20861	11.43311	33.3375	6.67622	33.20861	0.39639	33.3375	0.3234	33.20861	128.22247	33.3375	65.01439	33.20861	70.58318	33.3375	78.81049	33.20861	0.00939	33.3375	0.00658	33.20861	32.14525	33.3375	22.36009	33.20861	96.82991	33.3375	88.72351
33.37528	24.92008	33.50417	9.27086	33.37528	14.25225	33.50417	14.72488	33.37528	11.44458	33.50417	6.68581	33.37528	0.40113	33.50417	0.32603	33.37528	126.47382	33.50417	64.32217	33.37528	70.86695	33.50417	78.99427	33.37528	0.00945	33.50417	0.00662	33.37528	32.77922	33.50417	23.10879	33.37528	96.88554	33.50417	88.70233
33.54194	24.93122	33.67083	9.29593	33.54194	14.26879	33.67083	14.7332	33.54194	11.45642	33.67083	6.696	33.54194	0.40603	33.67083	0.32876	33.54194	124.74015	33.67083	63.64247	33.54194	71.16347	33.67083	79.18357	33.54194	0.00952	33.67083	0.00667	33.54194	33.46307	33.67083	23.89141	33.54194	96.9413	33.67083	88.68426
33.70861	24.94291	33.8375	9.32181	33.70861	14.28621	33.8375	14.74256	33.70861	11.46854	33.8375	6.70684	33.70861	0.41106	33.8375	0.33155	33.70861	123.02638	33.8375	62.97733	33.70861	71.47261	33.8375	79.37892	33.70861	0.00959	33.8375	0.00672	33.70861	34.19718	33.8375	24.70684	33.70861	96.99717	33.8375	88.66897
33.87528	24.95528	34.00417	9.3485	33.87528	14.30431	34.00417	14.75292	33.87528	11.48098	34.00417	6.71827	33.87528	0.41615	34.00417	0.33435	33.87528	121.33481	34.00417	62.32754	33.87528	71.79399	34.00417	79.58037	33.87528	0.00967	34.00417	0.00677	33.87528	34.98143	34.00417	25.55333	33.87528	97.05337	34.00417	88.65709
34.04194	24.96812	34.17083	9.37594	34.04194	14.32315	34.17083	14.76434	34.04194	11.49376	34.17083	6.73024	34.04194	0.42125	34.17083	0.33714	34.04194	119.66753	34.17083	61.6947	34.04194	72.12739	34.17083	79.78714	34.04194	0.00975	34.17083	0.00683	34.04194	35.81535	34.17083	26.42925	34.04194	97.10947	34.17083	88.64819
34.20861	24.98163	34.3375	9.40406	34.20861	14.34274	34.3375	14.77662	34.20861	11.50691	34.3375	6.74275	34.20861	0.42632	34.3375	0.33988	34.20861	118.02945	34.3375	61.07918	34.20861	72.47276	34.3375	80.00014	34.20861	0.00983	34.3375	0.00688	34.20861	36.69849	34.3375	27.33231	34.20861	97.166	34.3375	88.6425
